"","subject","trial","stimulus","response","dangerous","correct","eyes","teeth","spots","arms","color"
"833",9,1,"11101.jpg",0,1,0,"1","1","1","0","1"
"834",9,2,"11011.jpg",1,0,0,"1","1","0","1","1"
"835",9,3,"01011.jpg",0,0,1,"0","1","0","1","1"
"836",9,4,"11001.jpg",1,0,0,"1","1","0","0","1"
"837",9,5,"10110.jpg",0,1,0,"1","0","1","1","0"
"838",9,6,"11100.jpg",1,1,1,"1","1","1","0","0"
"839",9,7,"11101.jpg",1,1,1,"1","1","1","0","1"
"840",9,8,"10000.jpg",1,0,0,"1","0","0","0","0"
"841",9,9,"10001.jpg",1,0,0,"1","0","0","0","1"
"842",9,10,"00000.jpg",0,0,1,"0","0","0","0","0"
"843",9,11,"11001.jpg",1,0,0,"1","1","0","0","1"
"844",9,12,"00000.jpg",0,0,1,"0","0","0","0","0"
"845",9,13,"00110.jpg",1,0,0,"0","0","1","1","0"
"846",9,14,"00001.jpg",0,0,1,"0","0","0","0","1"
"847",9,15,"01011.jpg",0,0,1,"0","1","0","1","1"
"848",9,16,"10010.jpg",0,0,1,"1","0","0","1","0"
"849",9,17,"10010.jpg",0,0,1,"1","0","0","1","0"
"850",9,18,"10101.jpg",0,1,0,"1","0","1","0","1"
"851",9,19,"01001.jpg",0,0,1,"0","1","0","0","1"
"852",9,20,"11111.jpg",0,1,0,"1","1","1","1","1"
"853",9,21,"01111.jpg",0,0,1,"0","1","1","1","1"
"854",9,22,"00010.jpg",0,0,1,"0","0","0","1","0"
"855",9,23,"01000.jpg",1,0,0,"0","1","0","0","0"
"856",9,24,"00111.jpg",0,0,1,"0","0","1","1","1"
"857",9,25,"01001.jpg",0,0,1,"0","1","0","0","1"
"858",9,26,"11000.jpg",1,0,0,"1","1","0","0","0"
"859",9,27,"01101.jpg",0,0,1,"0","1","1","0","1"
"860",9,28,"00100.jpg",0,0,1,"0","0","1","0","0"
"861",9,29,"10001.jpg",1,0,0,"1","0","0","0","1"
"862",9,30,"00110.jpg",0,0,1,"0","0","1","1","0"
"863",9,31,"01101.jpg",0,0,1,"0","1","1","0","1"
"864",9,32,"00110.jpg",0,0,1,"0","0","1","1","0"
"865",9,33,"00011.jpg",0,0,1,"0","0","0","1","1"
"866",9,34,"01001.jpg",0,0,1,"0","1","0","0","1"
"867",9,35,"10011.jpg",1,0,0,"1","0","0","1","1"
"868",9,36,"11101.jpg",1,1,1,"1","1","1","0","1"
"869",9,37,"01000.jpg",0,0,1,"0","1","0","0","0"
"870",9,38,"01100.jpg",0,0,1,"0","1","1","0","0"
"871",9,39,"00000.jpg",0,0,1,"0","0","0","0","0"
"872",9,40,"11011.jpg",0,0,1,"1","1","0","1","1"
"873",9,41,"11110.jpg",1,1,1,"1","1","1","1","0"
"874",9,42,"01010.jpg",0,0,1,"0","1","0","1","0"
"875",9,43,"10011.jpg",0,0,1,"1","0","0","1","1"
"876",9,44,"11010.jpg",0,0,1,"1","1","0","1","0"
"877",9,45,"10110.jpg",1,1,1,"1","0","1","1","0"
"878",9,46,"00010.jpg",0,0,1,"0","0","0","1","0"
"879",9,47,"00001.jpg",0,0,1,"0","0","0","0","1"
"880",9,48,"11110.jpg",1,1,1,"1","1","1","1","0"
"881",9,49,"11011.jpg",0,0,1,"1","1","0","1","1"
"882",9,50,"00011.jpg",0,0,1,"0","0","0","1","1"
"883",9,51,"10100.jpg",1,1,1,"1","0","1","0","0"
"884",9,52,"00111.jpg",1,0,0,"0","0","1","1","1"
"885",9,53,"00010.jpg",0,0,1,"0","0","0","1","0"
"886",9,54,"01100.jpg",1,0,0,"0","1","1","0","0"
"887",9,55,"00001.jpg",0,0,1,"0","0","0","0","1"
"888",9,56,"01110.jpg",1,0,0,"0","1","1","1","0"
"889",9,57,"10101.jpg",1,1,1,"1","0","1","0","1"
"890",9,58,"00011.jpg",0,0,1,"0","0","0","1","1"
"891",9,59,"01110.jpg",0,0,1,"0","1","1","1","0"
"892",9,60,"11110.jpg",1,1,1,"1","1","1","1","0"
"893",9,61,"10110.jpg",1,1,1,"1","0","1","1","0"
"894",9,62,"01011.jpg",0,0,1,"0","1","0","1","1"
"895",9,63,"11100.jpg",1,1,1,"1","1","1","0","0"
"896",9,64,"10011.jpg",1,0,0,"1","0","0","1","1"
"897",9,65,"10000.jpg",1,0,0,"1","0","0","0","0"
"898",9,66,"10111.jpg",1,1,1,"1","0","1","1","1"
"899",9,67,"11100.jpg",1,1,1,"1","1","1","0","0"
"900",9,68,"10111.jpg",1,1,1,"1","0","1","1","1"
"901",9,69,"00101.jpg",0,0,1,"0","0","1","0","1"
"902",9,70,"10100.jpg",1,1,1,"1","0","1","0","0"
"903",9,71,"10001.jpg",0,0,1,"1","0","0","0","1"
"904",9,72,"10010.jpg",0,0,1,"1","0","0","1","0"
"905",9,73,"11000.jpg",0,0,1,"1","1","0","0","0"
"906",9,74,"11010.jpg",0,0,1,"1","1","0","1","0"
"907",9,75,"11010.jpg",0,0,1,"1","1","0","1","0"
"908",9,76,"00100.jpg",0,0,1,"0","0","1","0","0"
"909",9,77,"10000.jpg",0,0,1,"1","0","0","0","0"
"910",9,78,"01111.jpg",0,0,1,"0","1","1","1","1"
"911",9,79,"00111.jpg",0,0,1,"0","0","1","1","1"
"912",9,80,"11111.jpg",1,1,1,"1","1","1","1","1"
"913",9,81,"01111.jpg",0,0,1,"0","1","1","1","1"
"914",9,82,"01100.jpg",0,0,1,"0","1","1","0","0"
"915",9,83,"00100.jpg",0,0,1,"0","0","1","0","0"
"916",9,84,"11000.jpg",0,0,1,"1","1","0","0","0"
"917",9,85,"00101.jpg",0,0,1,"0","0","1","0","1"
"918",9,86,"01101.jpg",0,0,1,"0","1","1","0","1"
"919",9,87,"01010.jpg",0,0,1,"0","1","0","1","0"
"920",9,88,"11111.jpg",1,1,1,"1","1","1","1","1"
"921",9,89,"01110.jpg",0,0,1,"0","1","1","1","0"
"922",9,90,"00101.jpg",0,0,1,"0","0","1","0","1"
"923",9,91,"10111.jpg",1,1,1,"1","0","1","1","1"
"924",9,92,"10100.jpg",1,1,1,"1","0","1","0","0"
"925",9,93,"11001.jpg",0,0,1,"1","1","0","0","1"
"926",9,94,"10101.jpg",1,1,1,"1","0","1","0","1"
"927",9,95,"01010.jpg",0,0,1,"0","1","0","1","0"
"928",9,96,"01000.jpg",0,0,1,"0","1","0","0","0"
"929",9,97,"01000pt.jpg",0,0,0,"0","1","0","0","0"
"930",9,98,"01010pt.jpg",1,0,0,"0","1","0","1","0"
"931",9,99,"11110pt.jpg",1,1,1,"1","1","1","1","0"
"932",9,100,"11111pt.jpg",1,1,1,"1","1","1","1","1"
"933",9,101,"10101pt.jpg",1,1,1,"1","0","1","0","1"
"934",9,102,"11011pt.jpg",0,0,1,"1","1","0","1","1"
"935",9,103,"00101pt.jpg",0,0,1,"0","0","1","0","1"
"936",9,104,"00111pt.jpg",0,0,1,"0","0","1","1","1"
"937",10,1,"10100.jpg",1,1,1,"1","0","1","0","0"
"938",10,2,"01001.jpg",0,0,1,"0","1","0","0","1"
"939",10,3,"11110.jpg",1,1,1,"1","1","1","1","0"
"940",10,4,"00001.jpg",0,0,1,"0","0","0","0","1"
"941",10,5,"00100.jpg",0,0,0,"0","0","1","0","0"
"942",10,6,"01010.jpg",1,0,0,"0","1","0","1","0"
"943",10,7,"11101.jpg",1,1,0,"1","1","1","0","1"
"944",10,8,"10001.jpg",1,0,0,"1","0","0","0","1"
"945",10,9,"10111.jpg",1,1,1,"1","0","1","1","1"
"946",10,10,"00101.jpg",0,0,1,"0","0","1","0","1"
"947",10,11,"11100.jpg",1,1,1,"1","1","1","0","0"
"948",10,12,"10010.jpg",1,0,0,"1","0","0","1","0"
"949",10,13,"01000.jpg",0,0,1,"0","1","0","0","0"
"950",10,14,"01011.jpg",0,0,1,"0","1","0","1","1"
"951",10,15,"11101.jpg",1,1,1,"1","1","1","0","1"
"952",10,16,"10011.jpg",1,0,0,"1","0","0","1","1"
"953",10,17,"00111.jpg",0,0,1,"0","0","1","1","1"
"954",10,18,"00110.jpg",0,0,1,"0","0","1","1","0"
"955",10,19,"10001.jpg",1,0,0,"1","0","0","0","1"
"956",10,20,"01001.jpg",0,0,1,"0","1","0","0","1"
"957",10,21,"10000.jpg",1,0,0,"1","0","0","0","0"
"958",10,22,"01111.jpg",0,0,1,"0","1","1","1","1"
"959",10,23,"11011.jpg",1,0,0,"1","1","0","1","1"
"960",10,24,"01010.jpg",0,0,1,"0","1","0","1","0"
"961",10,25,"00011.jpg",0,0,1,"0","0","0","1","1"
"962",10,26,"00000.jpg",0,0,1,"0","0","0","0","0"
"963",10,27,"11010.jpg",1,0,0,"1","1","0","1","0"
"964",10,28,"11111.jpg",1,1,1,"1","1","1","1","1"
"965",10,29,"00101.jpg",1,0,0,"0","0","1","0","1"
"966",10,30,"11110.jpg",1,1,1,"1","1","1","1","0"
"967",10,31,"01110.jpg",0,0,1,"0","1","1","1","0"
"968",10,32,"00010.jpg",0,0,1,"0","0","0","1","0"
"969",10,33,"00111.jpg",0,0,1,"0","0","1","1","1"
"970",10,34,"11001.jpg",1,0,0,"1","1","0","0","1"
"971",10,35,"00110.jpg",0,0,1,"0","0","1","1","0"
"972",10,36,"00011.jpg",0,0,1,"0","0","0","1","1"
"973",10,37,"11001.jpg",1,0,0,"1","1","0","0","1"
"974",10,38,"01010.jpg",0,0,1,"0","1","0","1","0"
"975",10,39,"01000.jpg",0,0,1,"0","1","0","0","0"
"976",10,40,"01101.jpg",0,0,1,"0","1","1","0","1"
"977",10,41,"11101.jpg",1,1,1,"1","1","1","0","1"
"978",10,42,"10010.jpg",1,0,0,"1","0","0","1","0"
"979",10,43,"00100.jpg",0,0,1,"0","0","1","0","0"
"980",10,44,"01001.jpg",0,0,1,"0","1","0","0","1"
"981",10,45,"01110.jpg",0,0,1,"0","1","1","1","0"
"982",10,46,"10000.jpg",0,0,1,"1","0","0","0","0"
"983",10,47,"11100.jpg",0,1,0,"1","1","1","0","0"
"984",10,48,"11000.jpg",1,0,0,"1","1","0","0","0"
"985",10,49,"11110.jpg",1,1,1,"1","1","1","1","0"
"986",10,50,"10101.jpg",1,1,1,"1","0","1","0","1"
"987",10,51,"10101.jpg",1,1,1,"1","0","1","0","1"
"988",10,52,"01110.jpg",0,0,1,"0","1","1","1","0"
"989",10,53,"00010.jpg",0,0,1,"0","0","0","1","0"
"990",10,54,"11111.jpg",1,1,1,"1","1","1","1","1"
"991",10,55,"11001.jpg",1,0,0,"1","1","0","0","1"
"992",10,56,"10100.jpg",1,1,1,"1","0","1","0","0"
"993",10,57,"01101.jpg",0,0,1,"0","1","1","0","1"
"994",10,58,"10111.jpg",1,1,1,"1","0","1","1","1"
"995",10,59,"10010.jpg",1,0,0,"1","0","0","1","0"
"996",10,60,"11011.jpg",1,0,0,"1","1","0","1","1"
"997",10,61,"11010.jpg",1,0,0,"1","1","0","1","0"
"998",10,62,"01111.jpg",0,0,1,"0","1","1","1","1"
"999",10,63,"00000.jpg",0,0,1,"0","0","0","0","0"
"1000",10,64,"00111.jpg",0,0,1,"0","0","1","1","1"
"1001",10,65,"01000.jpg",0,0,1,"0","1","0","0","0"
"1002",10,66,"00001.jpg",0,0,1,"0","0","0","0","1"
"1003",10,67,"01100.jpg",1,0,0,"0","1","1","0","0"
"1004",10,68,"00100.jpg",0,0,1,"0","0","1","0","0"
"1005",10,69,"10110.jpg",0,1,0,"1","0","1","1","0"
"1006",10,70,"01011.jpg",0,0,1,"0","1","0","1","1"
"1007",10,71,"00110.jpg",0,0,1,"0","0","1","1","0"
"1008",10,72,"00000.jpg",0,0,1,"0","0","0","0","0"
"1009",10,73,"11111.jpg",0,1,0,"1","1","1","1","1"
"1010",10,74,"01100.jpg",0,0,1,"0","1","1","0","0"
"1011",10,75,"00010.jpg",0,0,1,"0","0","0","1","0"
"1012",10,76,"00001.jpg",0,0,1,"0","0","0","0","1"
"1013",10,77,"01011.jpg",0,0,1,"0","1","0","1","1"
"1014",10,78,"10110.jpg",1,1,1,"1","0","1","1","0"
"1015",10,79,"11011.jpg",1,0,0,"1","1","0","1","1"
"1016",10,80,"11100.jpg",1,1,1,"1","1","1","0","0"
"1017",10,81,"10001.jpg",1,0,0,"1","0","0","0","1"
"1018",10,82,"11000.jpg",1,0,0,"1","1","0","0","0"
"1019",10,83,"01111.jpg",0,0,1,"0","1","1","1","1"
"1020",10,84,"10101.jpg",1,1,1,"1","0","1","0","1"
"1021",10,85,"01101.jpg",0,0,1,"0","1","1","0","1"
"1022",10,86,"10110.jpg",1,1,1,"1","0","1","1","0"
"1023",10,87,"10111.jpg",1,1,1,"1","0","1","1","1"
"1024",10,88,"11010.jpg",1,0,0,"1","1","0","1","0"
"1025",10,89,"10011.jpg",1,0,0,"1","0","0","1","1"
"1026",10,90,"10011.jpg",1,0,0,"1","0","0","1","1"
"1027",10,91,"10000.jpg",1,0,0,"1","0","0","0","0"
"1028",10,92,"00101.jpg",0,0,1,"0","0","1","0","1"
"1029",10,93,"11000.jpg",1,0,0,"1","1","0","0","0"
"1030",10,94,"01100.jpg",0,0,1,"0","1","1","0","0"
"1031",10,95,"00011.jpg",0,0,1,"0","0","0","1","1"
"1032",10,96,"10100.jpg",1,1,1,"1","0","1","0","0"
"1033",10,97,"11111pt.jpg",1,1,0,"1","1","1","1","1"
"1034",10,98,"01000pt.jpg",0,0,1,"0","1","0","0","0"
"1035",10,99,"00111pt.jpg",0,0,0,"0","0","1","1","1"
"1036",10,100,"11110pt.jpg",1,1,0,"1","1","1","1","0"
"1037",10,101,"01010pt.jpg",0,0,0,"0","1","0","1","0"
"1038",10,102,"11011pt.jpg",0,0,0,"1","1","0","1","1"
"1039",10,103,"00101pt.jpg",0,0,1,"0","0","1","0","1"
"1040",10,104,"10101pt.jpg",1,1,0,"1","0","1","0","1"
"1041",11,1,"01100.jpg",0,0,0,"0","1","1","0","0"
"1042",11,2,"01111.jpg",1,0,0,"0","1","1","1","1"
"1043",11,3,"10000.jpg",1,0,0,"1","0","0","0","0"
"1044",11,4,"00111.jpg",1,0,0,"0","0","1","1","1"
"1045",11,5,"11010.jpg",0,0,1,"1","1","0","1","0"
"1046",11,6,"00101.jpg",0,0,1,"0","0","1","0","1"
"1047",11,7,"00111.jpg",0,0,1,"0","0","1","1","1"
"1048",11,8,"10001.jpg",1,0,0,"1","0","0","0","1"
"1049",11,9,"01000.jpg",0,0,0,"0","1","0","0","0"
"1050",11,10,"10111.jpg",1,1,1,"1","0","1","1","1"
"1051",11,11,"10110.jpg",1,1,0,"1","0","1","1","0"
"1052",11,12,"00010.jpg",0,0,1,"0","0","0","1","0"
"1053",11,13,"01101.jpg",0,0,1,"0","1","1","0","1"
"1054",11,14,"11001.jpg",0,0,1,"1","1","0","0","1"
"1055",11,15,"00001.jpg",0,0,1,"0","0","0","0","1"
"1056",11,16,"00111.jpg",1,0,0,"0","0","1","1","1"
"1057",11,17,"10111.jpg",1,1,1,"1","0","1","1","1"
"1058",11,18,"11111.jpg",1,1,1,"1","1","1","1","1"
"1059",11,19,"11100.jpg",1,1,1,"1","1","1","0","0"
"1060",11,20,"01100.jpg",1,0,0,"0","1","1","0","0"
"1061",11,21,"00110.jpg",1,0,0,"0","0","1","1","0"
"1062",11,22,"10010.jpg",1,0,0,"1","0","0","1","0"
"1063",11,23,"01001.jpg",0,0,0,"0","1","0","0","1"
"1064",11,24,"01001.jpg",0,0,1,"0","1","0","0","1"
"1065",11,25,"10110.jpg",1,1,0,"1","0","1","1","0"
"1066",11,26,"10111.jpg",1,1,1,"1","0","1","1","1"
"1067",11,27,"11011.jpg",0,0,0,"1","1","0","1","1"
"1068",11,28,"10100.jpg",1,1,1,"1","0","1","0","0"
"1069",11,29,"00000.jpg",0,0,1,"0","0","0","0","0"
"1070",11,30,"11110.jpg",1,1,1,"1","1","1","1","0"
"1071",11,31,"11101.jpg",0,1,0,"1","1","1","0","1"
"1072",11,32,"11000.jpg",1,0,0,"1","1","0","0","0"
"1073",11,33,"01110.jpg",1,0,0,"0","1","1","1","0"
"1074",11,34,"11000.jpg",0,0,1,"1","1","0","0","0"
"1075",11,35,"11110.jpg",1,1,0,"1","1","1","1","0"
"1076",11,36,"10001.jpg",0,0,1,"1","0","0","0","1"
"1077",11,37,"10100.jpg",1,1,1,"1","0","1","0","0"
"1078",11,38,"00010.jpg",1,0,0,"0","0","0","1","0"
"1079",11,39,"01111.jpg",1,0,0,"0","1","1","1","1"
"1080",11,40,"10101.jpg",0,1,0,"1","0","1","0","1"
"1081",11,41,"01100.jpg",1,0,0,"0","1","1","0","0"
"1082",11,42,"00110.jpg",0,0,0,"0","0","1","1","0"
"1083",11,43,"10001.jpg",1,0,0,"1","0","0","0","1"
"1084",11,44,"00001.jpg",0,0,1,"0","0","0","0","1"
"1085",11,45,"11000.jpg",0,0,1,"1","1","0","0","0"
"1086",11,46,"10011.jpg",1,0,0,"1","0","0","1","1"
"1087",11,47,"01101.jpg",0,0,1,"0","1","1","0","1"
"1088",11,48,"11100.jpg",1,1,1,"1","1","1","0","0"
"1089",11,49,"10110.jpg",1,1,1,"1","0","1","1","0"
"1090",11,50,"00011.jpg",0,0,1,"0","0","0","1","1"
"1091",11,51,"01010.jpg",0,0,1,"0","1","0","1","0"
"1092",11,52,"01000.jpg",0,0,1,"0","1","0","0","0"
"1093",11,53,"11111.jpg",1,1,1,"1","1","1","1","1"
"1094",11,54,"11011.jpg",0,0,1,"1","1","0","1","1"
"1095",11,55,"11110.jpg",1,1,1,"1","1","1","1","0"
"1096",11,56,"11010.jpg",0,0,1,"1","1","0","1","0"
"1097",11,57,"00110.jpg",1,0,0,"0","0","1","1","0"
"1098",11,58,"10101.jpg",0,1,0,"1","0","1","0","1"
"1099",11,59,"10000.jpg",0,0,1,"1","0","0","0","0"
"1100",11,60,"00100.jpg",1,0,0,"0","0","1","0","0"
"1101",11,61,"00010.jpg",0,0,1,"0","0","0","1","0"
"1102",11,62,"00001.jpg",0,0,1,"0","0","0","0","1"
"1103",11,63,"00000.jpg",0,0,1,"0","0","0","0","0"
"1104",11,64,"00101.jpg",1,0,0,"0","0","1","0","1"
"1105",11,65,"11111.jpg",1,1,1,"1","1","1","1","1"
"1106",11,66,"10011.jpg",0,0,1,"1","0","0","1","1"
"1107",11,67,"11101.jpg",0,1,0,"1","1","1","0","1"
"1108",11,68,"11001.jpg",0,0,1,"1","1","0","0","1"
"1109",11,69,"11100.jpg",0,1,0,"1","1","1","0","0"
"1110",11,70,"10011.jpg",0,0,1,"1","0","0","1","1"
"1111",11,71,"00000.jpg",0,0,1,"0","0","0","0","0"
"1112",11,72,"00011.jpg",0,0,1,"0","0","0","1","1"
"1113",11,73,"01010.jpg",0,0,1,"0","1","0","1","0"
"1114",11,74,"00100.jpg",0,0,1,"0","0","1","0","0"
"1115",11,75,"11010.jpg",0,0,1,"1","1","0","1","0"
"1116",11,76,"01010.jpg",0,0,1,"0","1","0","1","0"
"1117",11,77,"01001.jpg",0,0,1,"0","1","0","0","1"
"1118",11,78,"11011.jpg",0,0,1,"1","1","0","1","1"
"1119",11,79,"01011.jpg",0,0,1,"0","1","0","1","1"
"1120",11,80,"10000.jpg",0,0,1,"1","0","0","0","0"
"1121",11,81,"01111.jpg",1,0,0,"0","1","1","1","1"
"1122",11,82,"01011.jpg",0,0,1,"0","1","0","1","1"
"1123",11,83,"01011.jpg",0,0,1,"0","1","0","1","1"
"1124",11,84,"10100.jpg",1,1,1,"1","0","1","0","0"
"1125",11,85,"01000.jpg",0,0,1,"0","1","0","0","0"
"1126",11,86,"00101.jpg",0,0,1,"0","0","1","0","1"
"1127",11,87,"00011.jpg",0,0,1,"0","0","0","1","1"
"1128",11,88,"10101.jpg",1,1,1,"1","0","1","0","1"
"1129",11,89,"11001.jpg",0,0,1,"1","1","0","0","1"
"1130",11,90,"10010.jpg",0,0,1,"1","0","0","1","0"
"1131",11,91,"01110.jpg",1,0,0,"0","1","1","1","0"
"1132",11,92,"01110.jpg",1,0,0,"0","1","1","1","0"
"1133",11,93,"00100.jpg",0,0,1,"0","0","1","0","0"
"1134",11,94,"11101.jpg",0,1,0,"1","1","1","0","1"
"1135",11,95,"10010.jpg",0,0,1,"1","0","0","1","0"
"1136",11,96,"01101.jpg",0,0,1,"0","1","1","0","1"
"1137",11,97,"11111pt.jpg",1,1,1,"1","1","1","1","1"
"1138",11,98,"11110pt.jpg",1,1,1,"1","1","1","1","0"
"1139",11,99,"00101pt.jpg",0,0,1,"0","0","1","0","1"
"1140",11,100,"11011pt.jpg",1,0,0,"1","1","0","1","1"
"1141",11,101,"10101pt.jpg",0,1,0,"1","0","1","0","1"
"1142",11,102,"00111pt.jpg",0,0,1,"0","0","1","1","1"
"1143",11,103,"01010pt.jpg",0,0,1,"0","1","0","1","0"
"1144",11,104,"01000pt.jpg",0,0,1,"0","1","0","0","0"
"1145",12,1,"10011.jpg",1,0,0,"1","0","0","1","1"
"1146",12,2,"00010.jpg",0,0,0,"0","0","0","1","0"
"1147",12,3,"00100.jpg",0,0,0,"0","0","1","0","0"
"1148",12,4,"01111.jpg",1,0,0,"0","1","1","1","1"
"1149",12,5,"11001.jpg",0,0,1,"1","1","0","0","1"
"1150",12,6,"01111.jpg",0,0,1,"0","1","1","1","1"
"1151",12,7,"11100.jpg",1,1,1,"1","1","1","0","0"
"1152",12,8,"01011.jpg",0,0,0,"0","1","0","1","1"
"1153",12,9,"10000.jpg",1,0,0,"1","0","0","0","0"
"1154",12,10,"10000.jpg",0,0,1,"1","0","0","0","0"
"1155",12,11,"10111.jpg",0,1,0,"1","0","1","1","1"
"1156",12,12,"00011.jpg",1,0,0,"0","0","0","1","1"
"1157",12,13,"01110.jpg",1,0,0,"0","1","1","1","0"
"1158",12,14,"10011.jpg",0,0,1,"1","0","0","1","1"
"1159",12,15,"00000.jpg",0,0,1,"0","0","0","0","0"
"1160",12,16,"11100.jpg",0,1,0,"1","1","1","0","0"
"1161",12,17,"11111.jpg",0,1,0,"1","1","1","1","1"
"1162",12,18,"00010.jpg",1,0,0,"0","0","0","1","0"
"1163",12,19,"00111.jpg",1,0,0,"0","0","1","1","1"
"1164",12,20,"01001.jpg",0,0,1,"0","1","0","0","1"
"1165",12,21,"10001.jpg",0,0,1,"1","0","0","0","1"
"1166",12,22,"01100.jpg",0,0,1,"0","1","1","0","0"
"1167",12,23,"11111.jpg",0,1,0,"1","1","1","1","1"
"1168",12,24,"11001.jpg",0,0,1,"1","1","0","0","1"
"1169",12,25,"01011.jpg",1,0,0,"0","1","0","1","1"
"1170",12,26,"11010.jpg",1,0,0,"1","1","0","1","0"
"1171",12,27,"10001.jpg",0,0,1,"1","0","0","0","1"
"1172",12,28,"00111.jpg",1,0,0,"0","0","1","1","1"
"1173",12,29,"11010.jpg",0,0,1,"1","1","0","1","0"
"1174",12,30,"01110.jpg",0,0,1,"0","1","1","1","0"
"1175",12,31,"11010.jpg",1,0,0,"1","1","0","1","0"
"1176",12,32,"00001.jpg",0,0,1,"0","0","0","0","1"
"1177",12,33,"00101.jpg",0,0,1,"0","0","1","0","1"
"1178",12,34,"00110.jpg",0,0,1,"0","0","1","1","0"
"1179",12,35,"01101.jpg",0,0,1,"0","1","1","0","1"
"1180",12,36,"11110.jpg",0,1,0,"1","1","1","1","0"
"1181",12,37,"00001.jpg",0,0,1,"0","0","0","0","1"
"1182",12,38,"11011.jpg",1,0,0,"1","1","0","1","1"
"1183",12,39,"11110.jpg",0,1,0,"1","1","1","1","0"
"1184",12,40,"11011.jpg",0,0,1,"1","1","0","1","1"
"1185",12,41,"11011.jpg",0,0,1,"1","1","0","1","1"
"1186",12,42,"11101.jpg",0,1,0,"1","1","1","0","1"
"1187",12,43,"11100.jpg",0,1,0,"1","1","1","0","0"
"1188",12,44,"11111.jpg",0,1,0,"1","1","1","1","1"
"1189",12,45,"01010.jpg",0,0,1,"0","1","0","1","0"
"1190",12,46,"00011.jpg",0,0,1,"0","0","0","1","1"
"1191",12,47,"00001.jpg",0,0,1,"0","0","0","0","1"
"1192",12,48,"10011.jpg",0,0,1,"1","0","0","1","1"
"1193",12,49,"01100.jpg",0,0,1,"0","1","1","0","0"
"1194",12,50,"00000.jpg",0,0,1,"0","0","0","0","0"
"1195",12,51,"01000.jpg",0,0,1,"0","1","0","0","0"
"1196",12,52,"10111.jpg",0,1,0,"1","0","1","1","1"
"1197",12,53,"00000.jpg",0,0,1,"0","0","0","0","0"
"1198",12,54,"00110.jpg",0,0,1,"0","0","1","1","0"
"1199",12,55,"01010.jpg",0,0,1,"0","1","0","1","0"
"1200",12,56,"01000.jpg",0,0,1,"0","1","0","0","0"
"1201",12,57,"00110.jpg",0,0,1,"0","0","1","1","0"
"1202",12,58,"01011.jpg",0,0,1,"0","1","0","1","1"
"1203",12,59,"01111.jpg",0,0,1,"0","1","1","1","1"
"1204",12,60,"00100.jpg",0,0,1,"0","0","1","0","0"
"1205",12,61,"00101.jpg",0,0,1,"0","0","1","0","1"
"1206",12,62,"10010.jpg",0,0,1,"1","0","0","1","0"
"1207",12,63,"10101.jpg",0,1,0,"1","0","1","0","1"
"1208",12,64,"11000.jpg",0,0,1,"1","1","0","0","0"
"1209",12,65,"11101.jpg",0,1,0,"1","1","1","0","1"
"1210",12,66,"11101.jpg",0,1,0,"1","1","1","0","1"
"1211",12,67,"10100.jpg",0,1,0,"1","0","1","0","0"
"1212",12,68,"01001.jpg",0,0,1,"0","1","0","0","1"
"1213",12,69,"11001.jpg",0,0,1,"1","1","0","0","1"
"1214",12,70,"01110.jpg",0,0,1,"0","1","1","1","0"
"1215",12,71,"10101.jpg",0,1,0,"1","0","1","0","1"
"1216",12,72,"10110.jpg",0,1,0,"1","0","1","1","0"
"1217",12,73,"01010.jpg",0,0,1,"0","1","0","1","0"
"1218",12,74,"10110.jpg",1,1,1,"1","0","1","1","0"
"1219",12,75,"10111.jpg",1,1,1,"1","0","1","1","1"
"1220",12,76,"01100.jpg",0,0,1,"0","1","1","0","0"
"1221",12,77,"01000.jpg",0,0,1,"0","1","0","0","0"
"1222",12,78,"11110.jpg",1,1,1,"1","1","1","1","0"
"1223",12,79,"00100.jpg",0,0,1,"0","0","1","0","0"
"1224",12,80,"10101.jpg",0,1,0,"1","0","1","0","1"
"1225",12,81,"01101.jpg",0,0,1,"0","1","1","0","1"
"1226",12,82,"00010.jpg",0,0,1,"0","0","0","1","0"
"1227",12,83,"00011.jpg",0,0,1,"0","0","0","1","1"
"1228",12,84,"10100.jpg",1,1,1,"1","0","1","0","0"
"1229",12,85,"10010.jpg",1,0,0,"1","0","0","1","0"
"1230",12,86,"01001.jpg",0,0,1,"0","1","0","0","1"
"1231",12,87,"10000.jpg",1,0,0,"1","0","0","0","0"
"1232",12,88,"10001.jpg",1,0,0,"1","0","0","0","1"
"1233",12,89,"00111.jpg",0,0,0,"0","0","1","1","1"
"1234",12,90,"10100.jpg",1,1,0,"1","0","1","0","0"
"1235",12,91,"10110.jpg",1,1,1,"1","0","1","1","0"
"1236",12,92,"01101.jpg",0,0,1,"0","1","1","0","1"
"1237",12,93,"11000.jpg",1,0,0,"1","1","0","0","0"
"1238",12,94,"11000.jpg",0,0,0,"1","1","0","0","0"
"1239",12,95,"10010.jpg",1,0,0,"1","0","0","1","0"
"1240",12,96,"00101.jpg",0,0,1,"0","0","1","0","1"
"1241",12,97,"00111pt.jpg",0,0,1,"0","0","1","1","1"
"1242",12,98,"01000pt.jpg",0,0,1,"0","1","0","0","0"
"1243",12,99,"00101pt.jpg",1,0,0,"0","0","1","0","1"
"1244",12,100,"01010pt.jpg",0,0,1,"0","1","0","1","0"
"1245",12,101,"11110pt.jpg",1,1,1,"1","1","1","1","0"
